steps,words,feedback,ncands
4,"['tores', 'tenet', 'thief', 'tweed']","['GXXGX', 'GYXGY', 'GXXGX', 'GGGGG']","[6, 2, 1, 1]"
2,"['tores', 'comet']","['YGXGX', 'GGGGG']","[4, 4]"
5,"['tores', 'haint', 'daunt', 'gaunt', 'jaunt']","['YXXXX', 'XGXGG', 'XGGGG', 'XGGGG', 'GGGGG']","[87, 4, 3, 2, 2]"
4,"['tores', 'gland', 'anime', 'enema']","['XXXYX', 'XXYYX', 'YGXGY', 'GGGGG']","[196, 4, 1, 1]"
3,"['tores', 'sleet', 'steed']","['YXXGY', 'GXGGY', 'GGGGG']","[11, 2, 2]"
3,"['tores', 'amiss', 'abyss']","['XXXXG', 'GXXGG', 'GGGGG']","[12, 1, 1]"
5,"['tores', 'grand', 'groom', 'group', 'growl']","['XYYXX', 'GGXXX', 'GGGYX', 'GGGXX', 'GGGGG']","[74, 3, 2, 1, 1]"
4,"['tores', 'plica', 'blind', 'fling']","['XXXXX', 'XGGXX', 'XGGGX', 'GGGGG']","[246, 3, 1, 1]"
3,"['tores', 'woven', 'dozen']","['XGXGX', 'XGXGG', 'GGGGG']","[19, 1, 1]"
4,"['tores', 'glady', 'booby', 'boozy']","['XGXXX', 'XXXXG', 'GGGYG', 'GGGGG']","[79, 7, 1, 1]"
3,"['tores', 'drone', 'erode']","['XYYYX', 'YGGXG', 'GGGGG']","[17, 1, 1]"
4,"['tores', 'moral', 'lorry', 'world']","['XGGXX', 'XGGXY', 'YGGYX', 'GGGGG']","[15, 2, 1, 1]"
3,"['tores', 'vogue', 'gouge']","['XGXYX', 'XGYYG', 'GGGGG']","[10, 1, 1]"
3,"['tores', 'plica', 'click']","['XXXXX', 'XGGGX', 'GGGGG']","[246, 2, 2]"
3,"['tores', 'canid', 'briar']","['XXYXX', 'XYXYX', 'GGGGG']","[97, 3, 3]"
3,"['tores', 'bract', 'great']","['YXYYX', 'XGYXG', 'GGGGG']","[23, 1, 1]"
3,"['tores', 'arnut', 'altar']","['YXYXX', 'GYXXY', 'GGGGG']","[21, 1, 1]"
3,"['tores', 'plica', 'pulpy']","['XXXXX', 'GYXXX', 'GGGGG']","[246, 1, 1]"
3,"['tores', 'arnut', 'blurt']","['YXYXX', 'XYXYG', 'GGGGG']","[21, 1, 1]"
4,"['tores', 'joist', 'boast', 'coast']","['YGXXY', 'XGXGG', 'XGGGG', 'GGGGG']","[12, 3, 1, 1]"
